geoid,FIPS,CT20,year,denom_total_pop,total_calls,total_calls_rate,homeless_encampment,homeless_encampment_rate,illegal_dumping,illegal_dumping_rate,bulky_items,bulky_items_rate
1400000U,06037143605,143605,2020,1803,219,1214.6422,38,210.75984,6,33.27787,110,610.0943
1400000U,06037143606,143606,2020,1701,435,2557.3193,43,252.79248,23,135.21458,261,1534.3915
1400000U,06037143700,143700,2020,3767,1191,3161.667,19,50.438015,49,130.07698,670,1778.6036
1400000U,06037143801,143801,2020,3342,837,2504.4883,7,20.945541,17,50.867744,520,1555.9545
1400000U,06037143802,143802,2020,2501,773,3090.7637,67,267.89285,46,183.92642,409,1635.3458
1400000U,06037143901,143901,2020,4363,1542,3534.2654,63,144.39606,50,114.60004,651,1492.0927
1400000U,06037143902,143902,2020,2860,659,2304.1958,2,6.9930072,7,24.475525,451,1576.9231
1400000U,06037181000,181000,2020,6357,2703,4252.0059,220,346.0752,120,188.76828,1388,2183.4199
1400000U,06037181300,181300,2020,3959,1371,3462.9956,50,126.29452,55,138.92397,851,2149.5327
1400000U,06037181400,181400,2020,4797,1556,3243.6941,22,45.861996,37,77.131538,1055,2199.2913
1400000U,06037181500,181500,2020,3934,1512,3843.4163,2,5.0838842,65,165.22623,931,2366.5481
1400000U,06037181600,181600,2020,4697,1044,2222.6953,18,38.322334,23,48.967426,672,1430.7004
1400000U,06037183101,183101,2020,2749,1961,7133.5029,29,105.4929,68,247.36267,1200,4365.2236
1400000U,06037183103,183103,2020,4800,1099,2289.5833,14,29.166666,70,145.83333,768,1600
1400000U,06037183104,183104,2020,1985,642,3234.2568,6,30.2267,21,105.79345,463,2332.4937
1400000U,06037183220,183220,2020,3597,1450,4031.137,9,25.020851,68,189.04643,933,2593.8281
1400000U,06037183221,183221,2020,3779,1257,3326.2769,3,7.9386082,34,89.970894,871,2304.8425
1400000U,06037183222,183222,2020,3569,1263,3538.8064,0,0,34,95.264778,859,2406.8367
1400000U,06037183300,183300,2020,3528,1346,3815.1926,20,56.689342,48,136.05443,828,2346.9387
1400000U,06037183401,183401,2020,2439,812,3329.2334,15,61.500614,21,86.100861,556,2279.6228
1400000U,06037183402,183402,2020,3020,924,3059.6025,1,3.3112583,48,158.9404,615,2036.4238
1400000U,06037183510,183510,2020,2535,1040,4102.564,4,15.779093,39,153.84616,663,2615.3845
1400000U,06037183520,183520,2020,3676,1267,3446.6812,0,0,111,301.95865,741,2015.7781
1400000U,06037183610,183610,2020,2919,1059,3627.9548,12,41.10997,59,202.12401,656,2247.345
1400000U,06037183620,183620,2020,3038,1420,4674.1279,29,95.457535,84,276.49768,771,2537.8538
1400000U,06037183701,183701,2020,3382,1251,3698.9946,27,79.834419,66,195.1508,770,2276.7593
1400000U,06037183702,183702,2020,2995,1114,3719.5325,4,13.355593,37,123.53923,672,2243.7395
1400000U,06037183810,183810,2020,4130,1374,3326.8765,17,41.162228,112,271.18643,798,1932.2034
1400000U,06037183820,183820,2020,3452,790,2288.5283,22,63.731171,50,144.84357,541,1567.2074
1400000U,06037185101,185101,2020,2869,946,3297.3162,20,69.710701,74,257.9296,553,1927.5009
1400000U,06037185102,185102,2020,3459,1077,3113.6167,5,14.455045,32,92.512283,695,2009.2512
1400000U,06037185202,185202,2020,4162,1293,3106.6794,10,24.026911,68,163.383,771,1852.4747
1400000U,06037185203,185203,2020,2862,1305,4559.7485,3,10.482181,108,377.35849,767,2679.9441
1400000U,06037185204,185204,2020,1923,672,3494.5398,0,0,21,109.20437,416,2163.2866
1400000U,06037185310,185310,2020,3180,1107,3481.1321,2,6.2893081,98,308.17609,691,2172.9561
1400000U,06037185320,185320,2020,2957,1265,4277.9844,14,47.345284,93,314.50793,645,2181.2649
1400000U,06037186100,186100,2020,4929,1792,3635.626,33,66.950699,57,115.64212,1144,2320.9575
1400000U,06037186201,186201,2020,3608,938,2599.7783,9,24.944567,43,119.1796,608,1685.1442
1400000U,06037186202,186202,2020,1920,600,3125,9,46.875,27,140.625,389,2026.0416
1400000U,06037186203,186203,2020,3113,942,3026.02,4,12.849341,24,77.096046,673,2161.9016
1400000U,06037186301,186301,2020,2749,1560,5674.791,14,50.927608,68,247.36267,588,2138.9597
1400000U,06037186302,186302,2020,5282,2214,4191.5942,31,58.689892,115,217.72057,1343,2542.5974
1400000U,06037186401,186401,2020,3198,1637,5118.8242,17,53.158222,83,259.5372,678,2120.075
1400000U,06037186403,186403,2020,2809,1040,3702.3853,1,3.5599859,79,281.23886,589,2096.8315
1400000U,06037186404,186404,2020,2809,824,2933.4282,0,0,48,170.87932,471,1676.7533
1400000U,06037187101,187101,2020,3213,1242,3865.5461,12,37.348274,34,105.82011,786,2446.3118
1400000U,06037187102,187102,2020,4376,1718,3925.9597,34,77.696526,71,162.24863,1068,2440.585
1400000U,06037187200,187200,2020,3324,1480,4452.4668,6,18.050541,61,183.51384,799,2403.7305
1400000U,06037187300,187300,2020,3715,1660,4468.3716,29,78.061913,108,290.71332,744,2002.6918
1400000U,06037188100,188100,2020,3960,1906,4813.1313,40,101.0101,272,686.86871,960,2424.2424
1400000U,06037188201,188201,2020,3262,1010,3096.26,22,67.443283,41,125.68976,606,1857.756
1400000U,06037188202,188202,2020,2887,657,2275.7188,4,13.855213,26,90.058884,428,1482.5078
1400000U,06037188300,188300,2020,3822,1358,3553.1135,19,49.712193,52,136.05443,880,2302.4595
1400000U,06037189101,189101,2020,2600,1172,4507.6924,92,353.84616,69,265.38461,659,2534.6155
1400000U,06037189102,189102,2020,3960,869,2194.4443,15,37.878788,58,146.46465,555,1401.5151
1400000U,06037189201,189201,2020,3088,1097,3552.4612,122,395.07773,71,229.92229,580,1878.2383
1400000U,06037189202,189202,2020,2781,805,2894.6423,2,7.1916575,28,100.6832,496,1783.5311
1400000U,06037189300,189300,2020,3212,895,2786.4258,10,31.133251,21,65.379829,493,1534.8693
1400000U,06037189400,189400,2020,3145,1053,3348.1716,1,3.1796503,28,89.030205,659,2095.3894
1400000U,06037189501,189501,2020,2179,706,3240.0183,18,82.606697,21,96.374481,506,2322.166
1400000U,06037189502,189502,2020,2049,862,4206.9302,12,58.565155,40,195.21718,553,2698.8774
1400000U,06037189600,189600,2020,3825,2063,5393.4639,157,410.45752,228,596.07843,991,2590.8496
1400000U,06037189702,189702,2020,2436,665,2729.885,47,192.93924,20,82.101807,327,1342.3645
1400000U,06037189703,189703,2020,1880,491,2611.7021,9,47.872341,57,303.1915,248,1319.1489
1400000U,06037189704,189704,2020,1471,524,3562.2026,2,13.596193,34,231.13528,305,2073.4194
1400000U,06037189801,189801,2020,1839,804,4371.9414,14,76.128334,37,201.1963,399,2169.6575
1400000U,06037189802,189802,2020,2158,620,2873.0305,13,60.240963,42,194.62465,356,1649.6757
1400000U,06037189903,189903,2020,2182,231,1058.6617,11,50.412464,19,87.07608,169,774.5188
1400000U,06037189904,189904,2020,2382,676,2837.9514,37,155.33165,17,71.368599,452,1897.5651
1400000U,06037189905,189905,2020,2615,674,2577.4377,46,175.90822,40,152.96367,420,1606.1185
1400000U,06037189906,189906,2020,2634,828,3143.5081,87,330.29614,67,254.36598,499,1894.4572
1400000U,06037189907,189907,2020,2418,639,2642.6799,28,115.79818,49,202.64682,420,1736.9727
1400000U,06037190101,190101,2020,1653,552,3339.3831,36,217.78584,17,102.84332,336,2032.6678
1400000U,06037190102,190102,2020,2716,1263,4650.2207,137,504.41827,79,290.86893,582,2142.8572
1400000U,06037190201,190201,2020,2895,820,2832.4697,57,196.89119,86,297.0639,341,1177.8929
1400000U,06037190202,190202,2020,3256,967,2969.9016,146,448.40295,44,135.13513,530,1627.7642
1400000U,06037190302,190302,2020,2985,815,2730.3184,139,465.66165,52,174.20436,385,1289.7822
1400000U,06037190303,190303,2020,2850,733,2571.9299,15,52.63158,54,189.47368,422,1480.7018
1400000U,06037190401,190401,2020,2996,772,2576.769,12,40.053406,32,106.80908,479,1598.7983
1400000U,06037190402,190402,2020,2070,829,4004.8308,24,115.94203,80,386.47342,523,2526.5701
1400000U,06037190510,190510,2020,3815,1918,5027.5229,146,382.69986,106,277.85059,646,1693.3159
1400000U,06037190520,190520,2020,4144,1612,3889.9614,41,98.938225,100,241.31274,678,1636.1003
1400000U,06037190701,190701,2020,1693,607,3585.3516,40,236.26698,77,454.81393,95,561.13409
1400000U,06037190702,190702,2020,1127,967,8580.3018,109,967.16949,197,1748.0035,340,3016.8589
1400000U,06037190801,190801,2020,2663,1072,4025.5352,206,773.56366,63,236.57529,445,1671.0477
1400000U,06037190802,190802,2020,3071,1235,4021.4915,243,791.27319,93,302.83295,490,1595.5715
1400000U,06037190901,190901,2020,4361,2454,5627.1499,92,210.96078,211,483.83398,765,1754.1848
1400000U,06037190902,190902,2020,3793,1343,3540.7329,20,52.72871,110,290.0079,720,1898.2336
1400000U,06037191000,191000,2020,4817,1812,3761.6775,256,531.45111,180,373.67657,534,1108.5739
1400000U,06037191110,191110,2020,3634,2024,5569.6201,10,27.517887,260,715.46503,627,1725.3715
1400000U,06037191120,191120,2020,3732,2218,5943.1938,18,48.23151,161,431.40408,1473,3946.9453
1400000U,06037191201,191201,2020,5088,2250,4422.1699,120,235.84906,180,353.77359,744,1462.2642
1400000U,06037191203,191203,2020,2287,1167,5102.7549,42,183.6467,54,236.11719,500,2186.2703
1400000U,06037191204,191204,2020,1703,1265,7428.0679,2,11.743981,197,1156.7821,667,3916.6177
1400000U,06037191301,191301,2020,2320,1320,5689.6553,56,241.3793,130,560.34485,475,2047.4138
1400000U,06037191302,191302,2020,1873,1214,6481.5806,71,379.07101,76,405.76614,478,2552.0554
1400000U,06037191410,191410,2020,3841,2059,5360.583,44,114.5535,110,286.38376,839,2184.3269
1400000U,06037191420,191420,2020,3698,1250,3380.2056,103,278.52893,97,262.30396,537,1452.1362
1400000U,06037191500,191500,2020,5928,3193,5386.3022,58,97.840759,241,406.5452,1265,2133.9407
1400000U,06037191610,191610,2020,4016,2553,6357.0718,46,114.54183,171,425.79681,995,2477.5896
1400000U,06037191620,191620,2020,2600,1011,3888.4614,41,157.69231,92,353.84616,400,1538.4615
1400000U,06037191710,191710,2020,2632,1507,5725.6841,20,75.987839,73,277.35562,615,2336.6262
1400000U,06037191720,191720,2020,3266,1616,4947.9487,26,79.608086,94,287.81384,666,2039.1917
1400000U,06037191810,191810,2020,3188,1490,4673.7769,153,479.92471,92,288.58218,573,1797.3651
1400000U,06037191820,191820,2020,3615,1341,3709.5435,45,124.48133,50,138.31259,562,1554.6334
1400000U,06037191901,191901,2020,3404,1599,4697.415,247,725.61694,171,502.35019,683,2006.463
1400000U,06037191902,191902,2020,2777,1493,5376.3052,185,666.18652,108,388.90891,708,2549.5139
1400000U,06037192001,192001,2020,2209,1261,5708.4653,80,362.15482,68,307.8316,553,2503.3953
1400000U,06037192002,192002,2020,2684,1805,6725.0371,54,201.19225,79,294.33682,632,2354.6946
1400000U,06037192300,192300,2020,2428,704,2899.5059,45,185.33772,19,78.253708,323,1330.313
1400000U,06037192410,192410,2020,4008,1280,3193.6128,12,29.940121,37,92.315369,765,1908.6826
1400000U,06037192420,192420,2020,3949,1559,3947.835,59,149.40491,143,362.117,601,1521.9043
1400000U,06037192510,192510,2020,3981,1571,3946.2446,29,72.846016,98,246.16931,625,1569.9573
1400000U,06037192520,192520,2020,5445,1472,2703.3977,4,7.346189,97,178.14508,863,1584.9403
1400000U,06037192610,192610,2020,3756,1767,4704.4727,41,109.15868,215,572.41748,750,1996.8051
1400000U,06037192620,192620,2020,3658,1509,4125.2051,132,360.85294,185,505.74084,570,1558.2285
1400000U,06037192700,192700,2020,3689,1876,5085.3892,341,924.36975,168,455.40796,563,1526.1588
1400000U,06037194101,194101,2020,3463,684,1975.166,11,31.764366,37,106.84378,440,1270.5747
1400000U,06037194102,194102,2020,2782,785,2821.7109,0,0,29,104.24155,465,1671.4594
1400000U,06037194200,194200,2020,3504,1145,3267.6941,5,14.269406,52,148.40182,646,1843.6073
1400000U,06037194300,194300,2020,3022,661,2187.2932,2,6.6181335,21,69.490402,399,1320.3176
1400000U,06037194401,194401,2020,2571,978,3803.9673,101,392.84326,77,299.49435,451,1754.1813
1400000U,06037194402,194402,2020,3362,1063,3161.8083,61,181.43962,41,121.95122,628,1867.9358
1400000U,06037194500,194500,2020,2070,1357,6555.5557,217,1048.3092,96,463.76813,408,1971.0145
1400000U,06037195100,195100,2020,5193,1683,3240.9011,17,32.736378,42,80.878105,949,1827.4601
1400000U,06037195201,195201,2020,3013,1126,3737.1392,3,9.9568539,70,232.32658,720,2389.6448
1400000U,06037195202,195202,2020,3252,1259,3871.4636,0,0,36,110.7011,785,2413.8992
1400000U,06037195300,195300,2020,2798,1402,5010.7222,131,468.19156,74,264.47464,746,2666.1902
1400000U,06037195400,195400,2020,4359,2073,4755.6777,44,100.94058,123,282.1748,964,2211.5164
1400000U,06037195500,195500,2020,5528,2953,5341.896,133,240.59334,104,188.13313,1366,2471.0564
1400000U,06037195600,195600,2020,2775,2591,9336.9365,42,151.35135,114,410.81082,822,2962.1621
1400000U,06037195710,195710,2020,4588,1585,3454.6643,65,141.67393,97,211.4211,674,1469.0497
1400000U,06037195720,195720,2020,1809,1489,8231.0664,43,237.70039,61,337.20288,499,2758.4302
1400000U,06037195802,195802,2020,2939,1436,4886.0156,108,367.47192,130,442.32733,552,1878.1898
1400000U,06037195803,195803,2020,2439,1545,6334.5635,23,94.300941,93,381.3038,670,2747.0276
1400000U,06037195804,195804,2020,2533,1397,5515.1992,17,67.114098,117,461.90289,616,2431.8989
1400000U,06037195901,195901,2020,2392,906,3787.6255,9,37.62542,82,342.80936,531,2219.8997
1400000U,06037195902,195902,2020,2016,890,4414.6826,5,24.801588,28,138.88889,444,2202.3809
1400000U,06037195903,195903,2020,1868,767,4105.9956,10,53.533192,40,214.13277,487,2607.0664
1400000U,06037197200,197200,2020,3708,1503,4053.3979,2,5.393743,63,169.90291,896,2416.397
1400000U,06037197300,197300,2020,4021,1828,4546.1328,3,7.4608307,47,116.88634,1022,2541.6563
1400000U,06037197410,197410,2020,3887,1936,4980.7051,33,84.898376,115,295.858,1029,2647.2859
1400000U,06037197420,197420,2020,3587,2264,6311.6812,84,234.17899,81,225.81544,916,2553.666
1400000U,06037197500,197500,2020,3884,2630,6771.3696,66,169.9279,95,244.5932,1026,2641.6067
1400000U,06037197600,197600,2020,2201,1486,6751.4766,20,90.86779,121,549.75012,620,2816.9014
1400000U,06037197700,197700,2020,5341,2410,4512.2637,14,26.21232,157,293.95245,1108,2074.5178
1400000U,06037199001,199001,2020,2676,648,2421.5247,38,142.00299,74,276.53214,264,986.54706
1400000U,06037199002,199002,2020,2752,1829,6646.0757,124,450.58139,305,1108.2849,459,1667.8779
1400000U,06037199110,199110,2020,3072,1193,3883.4636,5,16.276041,99,322.26563,695,2262.3699
1400000U,06037199120,199120,2020,4127,1109,2687.1819,16,38.769081,129,312.57571,539,1306.0334
1400000U,06037199201,199201,2020,3727,1375,3689.2944,3,8.0493698,119,319.29166,686,1840.6224
1400000U,06037199202,199202,2020,2910,1014,3484.5361,5,17.182131,70,240.54984,596,2048.1099
1400000U,06037199300,199300,2020,4368,1684,3855.3113,27,61.813187,110,251.8315,896,2051.282
1400000U,06037199400,199400,2020,4857,1668,3434.2188,42,86.473129,165,339.71588,963,1982.7053
1400000U,06037199700,199700,2020,3006,1370,4557.5518,61,202.92747,153,508.98203,499,1660.0133
1400000U,06037199801,199801,2020,3618,847,2341.0725,2,5.527916,33,91.210617,551,1522.9408
1400000U,06037199802,199802,2020,2419,1044,4315.833,197,814.38611,58,239.76849,456,1885.0765
1400000U,06037199900,199900,2020,2687,1060,3944.9199,32,119.09193,94,349.83252,471,1752.8843
1400000U,06037201110,201110,2020,2203,738,3349.9773,15,68.088966,41,186.10985,493,2237.8574
1400000U,06037201120,201120,2020,4043,1263,3123.918,118,291.86249,88,217.66016,751,1857.5315
1400000U,06037201200,201200,2020,2709,868,3204.1343,24,88.593575,48,177.18715,504,1860.4651
1400000U,06037201301,201301,2020,4377,1248,2851.2681,10,22.846699,47,107.37949,770,1759.1958
1400000U,06037201302,201302,2020,4247,974,2293.3835,3,7.0638099,49,115.37556,620,1459.854
1400000U,06037201401,201401,2020,4568,1636,3581.436,31,67.863396,79,172.9422,879,1924.2557
1400000U,06037201402,201402,2020,4800,1686,3512.5,6,12.5,70,145.83333,1022,2129.1667
1400000U,06037201501,201501,2020,5560,1873,3368.7051,59,106.1151,136,244.60431,1097,1973.0216
1400000U,06037201503,201503,2020,3330,1031,3096.0962,39,117.11712,34,102.1021,650,1951.9519
1400000U,06037201504,201504,2020,2151,934,4342.1665,0,0,139,646.21106,487,2264.0632
1400000U,06037201601,201601,2020,2445,745,3047.0347,4,16.359919,63,257.6687,448,1832.3108
1400000U,06037201602,201602,2020,2971,1246,4193.874,34,114.43958,55,185.12285,641,2157.5227
1400000U,06037201700,201700,2020,5194,1367,2631.8831,17,32.730072,77,148.24799,715,1376.5884
1400000U,06037203100,203100,2020,4615,1045,2264.3555,0,0,65,140.84508,464,1005.4171
1400000U,06037203200,203200,2020,5631,1497,2658.4976,12,21.310602,67,118.98419,839,1489.9663
1400000U,06037203300,203300,2020,1899,577,3038.4414,55,289.62613,55,289.62613,211,1111.1111
1400000U,06037203500,203500,2020,3153,1812,5746.9077,37,117.34856,123,390.10468,629,1994.9254
1400000U,06037203601,203601,2020,2943,1018,3459.0554,6,20.38736,53,180.08835,549,1865.4435
1400000U,06037203602,203602,2020,1873,1018,5435.1309,8,42.712227,31,165.50987,405,2162.3064
1400000U,06037203710,203710,2020,3636,1249,3435.0935,9,24.752476,101,277.77777,531,1460.396
1400000U,06037203720,203720,2020,4014,1522,3791.729,7,17.438963,145,361.23569,714,1778.7743
1400000U,06037203800,203800,2020,4803,1689,3516.5522,45,93.691444,174,362.27359,884,1840.5164
1400000U,06037203900,203900,2020,3206,1692,5277.6045,49,152.83842,82,255.77043,596,1859.0144
1400000U,06037204110,204110,2020,3493,1814,5193.2437,9,25.765818,103,294.87546,632,1809.333
1400000U,06037204120,204120,2020,2925,1395,4769.231,6,20.512821,111,379.48718,515,1760.6837
1400000U,06037204200,204200,2020,3621,1833,5062.1377,7,19.331676,149,411.48853,639,1764.7059
1400000U,06037204300,204300,2020,5714,2850,4987.7495,13,22.751137,98,171.50858,823,1440.322
1400000U,06037204410,204410,2020,2791,1186,4249.373,51,182.73021,61,218.55966,377,1350.7704
1400000U,06037204420,204420,2020,2951,1610,5455.7778,27,91.494408,76,257.53983,403,1365.6388
1400000U,06037204600,204600,2020,4271,1729,4048.2322,66,154.53055,168,393.35049,695,1627.2535
1400000U,06037204700,204700,2020,5660,2012,3554.7703,11,19.434629,158,279.15195,884,1561.8374
1400000U,06037204810,204810,2020,4922,1878,3815.5222,44,89.394554,137,278.34213,773,1570.4998
1400000U,06037204820,204820,2020,2141,809,3778.6082,12,56.048576,28,130.78001,381,1779.5422
1400000U,06037204910,204910,2020,3494,1298,3714.9399,21,60.103035,135,386.37665,592,1694.3331
1400000U,06037204920,204920,2020,2796,1624,5808.2974,31,110.87267,260,929.89984,615,2199.5708
1400000U,06037205110,205110,2020,3697,99,267.7847,5,13.524479,7,18.934271,11,29.753855
1400000U,06037205120,205120,2020,3754,2216,5903.0366,139,370.2717,407,1084.1769,306,815.13055
1400000U,06037206010,206010,2020,3966,2130,5370.6504,7,17.650024,46,115.98588,342,862.32977
1400000U,06037206020,206020,2020,9476,365,385.18362,55,58.041367,22,23.216547,22,23.216547
1400000U,06037206050,206050,2020,2192,1690,7709.854,67,305.65692,146,666.05841,181,825.72992
1400000U,06037206051,206051,2020,1405,3734,26576.512,213,1516.0143,367,2612.0996,159,1131.6726
1400000U,06037206052,206052,2020,2841,418,1471.3129,12,42.238647,10,35.198875,122,429.42627
1400000U,06037206053,206053,2020,3014,2107,6990.71,65,215.66025,186,617.12012,366,1214.3331
1400000U,06037206054,206054,2020,2589,614,2371.572,12,46.349941,38,146.77481,206,795.67401
1400000U,06037206201,206201,2020,2154,1756,8152.2749,45,208.91365,170,789.22937,66,306.40668
1400000U,06037206202,206202,2020,1724,702,4071.9258,52,301.62411,61,353.82831,50,290.02319
1400000U,06037206301,206301,2020,1867,605,3240.4927,68,364.22067,80,428.4949,24,128.54848
1400000U,06037206302,206302,2020,2400,113,470.83334,31,129.16667,40,166.66667,4,16.666666
1400000U,06037206303,206303,2020,1989,446,2242.3328,116,583.20764,72,361.99094,18,90.497734
1400000U,06037207101,207101,2020,3906,1180,3020.9934,61,156.17,71,181.77164,232,593.95801
